,utterance_id,gender,age,speaker_id,expression,manual_transcription,discrete_emotion_collection_phase,discrete_emotion_annotation_phase,valence_annotation_phase,arousal_annotation_phase,split,path,target
507,300,m,adult,72,real,HRVACKA NIJE IZUZETAK HRVACKA JE U BITI UDH DIO POSLOVNOG MODELA DIO STRATEGIJE ŠIRENJA U REGIJI SVE ZEMLJE U REGIJI DOBIVAJU ZNAČI JEDAN POSLOVNI MODEL UDH MODERNIH TRGOVAČKIH CENTARA SAMO JE PITANJE U TOME KOLIKO ĆE KOJA ZEMLJA DOBITI UDH TRGOVAČKIH CENTARA S OBZIROM NA KUPOVNU MOĆ STANOVNIŠTVA,neutral,neutral,5.633179621,3.288897881,train,cres_v2.1/audio_files_16000/300.wav,neutral
508,1074,m,adult,312,real,A ŠEZDESET MINUTA KOJE SU PRED NAMA ZOVU SE NA RUBU ZNANOSTI,neutral,neutral,5.572027989,3.813881708,train,cres_v2.1/audio_files_16000/1074.wav,neutral
509,798,m,adult,263,acted,DOBRO DOŠLI MOCA ŽIVIO,happiness,happiness,6.303538124,5.829557147,train,cres_v2.1/audio_files_16000/798.wav,happiness
510,128,m,adult,31,acted,MAJKU TI JEBEM JOŠ ĆU TI SE JA KRVI NAPIT,anger,anger,2.846189575,7.325661224,train,cres_v2.1/audio_files_16000/128.wav,anger
511,77,m,adult,24,real,JA TE MOLIM DA SE NE RAZGOVARAŠ TAKO SA MNOM JEL TI JASNO,anger,anger,2.566504421,7.589151097,train,cres_v2.1/audio_files_16000/77.wav,anger
512,459,f,adult,140,real,HAHA KAŽE JELENA PA PUSTI JE DA VIDIMO,happiness,happiness,6.182025468,6.527035945,train,cres_v2.1/audio_files_16000/459.wav,happiness
513,405,m,adult,124,acted,ALI GELDAJ GLEDAJ NA KROVU KOLAČIĆI,happiness,happiness,8.082837599,7.940519598,train,cres_v2.1/audio_files_16000/405.wav,happiness
514,582,m,adult,183,real,NAJGORE ŠTO SE MOŽE,sadness,sadness,3.678826405,3.478780519,train,cres_v2.1/audio_files_16000/582.wav,sadness
515,29,m,adult,17,acted,NIJESAM JA SVE OVO NAPRAVIJA DA BI SAD PODVIJA REPA,anger,anger,3.915568045,5.281857605,train,cres_v2.1/audio_files_16000/29.wav,anger
516,332,f,adult,89,real,U SLUČAJU ß KAD SE PROBIJE DA TO TAKO SLIKOVITO KAŽEM UDH ß TAJ LIMIT DA IDH KAD GOVORIMO O VLADI O MINISTRIMA MINISTRI MORAJU DATI MANDAT NA RASPOLAGANJE,neutral,neutral,4.087298169,3.831571092,train,cres_v2.1/audio_files_16000/332.wav,neutral
517,16,m,adult,9,acted,ŠTA TI OVDE RADIŠ OSTAVI TO I NA POLOŽAJ,anger,anger,3.830494845,6.873144576,train,cres_v2.1/audio_files_16000/16.wav,anger
518,604,f,adult,186,real,OKRENUO JE NOVU STRANICU U SVOM ŽIVOTU,sadness,sadness,2.108622568,7.221981759,train,cres_v2.1/audio_files_16000/604.wav,sadness
519,919,m,adult,297,acted,AA E E LIPO TE ČUT MOGU TI REĆ,happiness,happiness,8.215153415,4.626140402,train,cres_v2.1/audio_files_16000/919.wav,happiness
520,822,m,adult,273,acted,DER POZNAJEM JA ZASTAJK NJIHOVE METODE,happiness,anger,3.42938809,7.709339181,train,cres_v2.1/audio_files_16000/822.wav,anger
521,1095,m,adult,316,real,I ON U BITI LIJEČI PSORIJAZU,neutral,neutral,5.638292726,4.108496355,train,cres_v2.1/audio_files_16000/1095.wav,neutral
522,183,f,adult,42,acted,NA KOG BI JA TO TREBALA BIT LJUBOMORNA NA LIDIJU MOŽDA,anger,anger,3.290188969,4.993138831,train,cres_v2.1/audio_files_16000/183.wav,anger
523,505,m,adult,151,acted,DA TO JE TO DUH BROZA TITA JOSIPA NA IZLAZU IZ GROBLJA IZRONIO IZ MAGLE PRVO SMO ČULI KORAKE TUP TAP TUP TAP ,fear,fear,3.296669853,6.803806108,train,cres_v2.1/audio_files_16000/505.wav,fear
524,314,m,adult,79,real,ZNAMO FALA BOGU DA ONA POTJEČE IZ ß ß OVAJ JEDNOG DIJELA SVIJETA GDJE SU BILI ŽIDOVI KOJI SU PO SVOJOJ RASI ILI PO SVOM NE ZNAM OKOLIŠU BILI DRUKČIJE FORMIRANI ŽENE SU BILE NIŽE UDH IMALI SU CRNE BILE SU ß TAMNOKOSE BILE SU SA ß VEĆIM OBLINAMA,neutral,neutral,5.843226706,4.052799052,train,cres_v2.1/audio_files_16000/314.wav,neutral
525,1129,f,adult,326,real,PRVI JE PUTA U POVIJESTI OSJEČKOG PLESA OSTVAREN JEDAN TAKO VISOKI REZULTAT NA DRŽAVNOJ RAZINI,neutral,neutral,6.438839745,3.328547672,train,cres_v2.1/audio_files_16000/1129.wav,neutral
526,116,m,adult,29,acted,ZA SVE SU OVO KOZLIĆI KRIVI I ZATO NEĆE DUGO OSTATI ŽIVI,anger,anger,2.708365528,7.314895123,train,cres_v2.1/audio_files_16000/116.wav,anger
527,555,f,child,172,acted,SAD SI PROPAO,fear,sadness,2.640439484,7.901776336,train,cres_v2.1/audio_files_16000/555.wav,sadness
528,997,m,adult,231,acted,JEBEM TI PA STVARNO NISTE NORMALNI NEKO ME POGODIO U PO JAJA,sadness,anger,2.212851571,7.401814248,train,cres_v2.1/audio_files_16000/997.wav,anger
529,702,m,adult,217,real,U KOJIMA SU MORAM REĆI OŠTRO PROZVALI NEKE OSOBE IZ JAVNOG ŽIVOTA,neutral,neutral,4.464369449,4.306786225,train,cres_v2.1/audio_files_16000/702.wav,neutral
530,518,f,adult,160,acted,NISAM JA ZVALA ß CURICE SU HTJELE ZVATI HITNU PA SU VALJDA UMJESTO DEVET ČETIRI NAZVALE DEVET DVA,fear,sadness,3.506094753,2.813059789,train,cres_v2.1/audio_files_16000/518.wav,sadness
531,383,m,adult,117,real,GLE MOLIM TE NJIH DVA E,happiness,neutral,5.903768871,4.991871976,train,cres_v2.1/audio_files_16000/383.wav,neutral
532,23,m,adult,15,acted,OVO TI JE ZADNJI PUT DA SI ME OVAKO PREŠO,anger,anger,2.864413767,5.4497774,train,cres_v2.1/audio_files_16000/23.wav,anger
533,806,m,adult,269,acted,CVIKER ZASTAJK A IZMJENIO SE JA,happiness,happiness,6.155854177,6.319653132,train,cres_v2.1/audio_files_16000/806.wav,happiness
534,230,f,adult,55,real,NEMOJ SE LJUTIT,anger,neutral,4.713889612,5.188673436,train,cres_v2.1/audio_files_16000/230.wav,neutral
535,14,m,adult,8,acted,NEMA MRDANJA DOK MAJOR NE DOĐE,anger,anger,4.900449694,6.21266989,train,cres_v2.1/audio_files_16000/14.wav,anger
536,1082,m,adult,314,real,DOBRO JE POZNATO DA FOSILNA GORIVA DRVO I NIŠTA NI PRIBLIŽNO MOŽE STVORITI NEKOLIKO STOTINA STUPNJEVA ALI NE MOŽE STVORITI HILJADU OSAMSTO STUPNJEVA,neutral,neutral,4.990700557,3.079907986,train,cres_v2.1/audio_files_16000/1082.wav,neutral
537,809,m,adult,269,acted,TRESIĆ PAVIČIĆ,happiness,happiness,6.417924383,6.756529644,train,cres_v2.1/audio_files_16000/809.wav,happiness
538,885,m,adult,170,acted,VI NJU ZASTAJK DOISTA VOLITE,sadness,sadness,4.611053809,5.244490573,train,cres_v2.1/audio_files_16000/885.wav,sadness
539,675,m,adult,205,acted,SKUPIJA JE DOSTA VOJNIKA OKO SEBE,neutral,neutral,5.170862818,3.826407709,train,cres_v2.1/audio_files_16000/675.wav,neutral
540,1069,m,adult,309,acted,JA JE NISAM DUGO VREMENA VIDIO TAKO DA NISAM SIGURAN MISLIM DA NE,neutral,neutral,4.96806082,4.672205218,train,cres_v2.1/audio_files_16000/1069.wav,neutral
541,64,m,adult,22,real,SAMO JEDINI POSAO KOJI MI RADIMO OVDJE DA VIŠE NEMA NITI JEDAN DRUGI POSAO NA OVOJ KRVAVOJ FARMI,anger,anger,3.238226321,5.779897462,train,cres_v2.1/audio_files_16000/64.wav,anger
542,1003,m,adult,288,acted,UUU JAKO SE BOJIM UFH NEMOJ BRANKO MOLIM TE,fear,fear,4.187009759,5.752073171,train,cres_v2.1/audio_files_16000/1003.wav,fear
543,1120,f,adult,324,real,RADI SE O MEDU,neutral,neutral,5.694584164,3.79268094,train,cres_v2.1/audio_files_16000/1120.wav,neutral
544,845,m,adult,282,acted,IMAM ČAK I UVJERENJE POTPISANO OD GENERALA HAHA HAHA HAHA,happiness,happiness,6.389686799,5.768226248,train,cres_v2.1/audio_files_16000/845.wav,happiness
545,976,m,adult,231,acted,LJUDI MRTVA JE ß IDH UDH AJOJ IDH UDH AJOOOJ OVAJ ĆE NAS SVE POBIT,fear,fear,1.28201127,8.399597008,train,cres_v2.1/audio_files_16000/976.wav,fear
546,178,f,adult,41,acted,NIŠTA MAMA VAKO UPADATI MALOJ U SOBU KO JE TO VIDIJA,anger,anger,3.683582278,6.582636605,train,cres_v2.1/audio_files_16000/178.wav,anger
547,1026,f,adult,295,real,PA SKIJANJE JE MALO SLUČAJNO A NAJVIŠE ZATO ŠTO JE TO ß TOTALNO NAJBOLJI SPORT NA SVIJETU,happiness,happiness,7.357187514,4.637133854,train,cres_v2.1/audio_files_16000/1026.wav,happiness
548,551,f,child,172,acted,ŠTO KAŽETE,fear,fear,4.42079458,7.42035246,train,cres_v2.1/audio_files_16000/551.wav,fear
549,470,f,adult,141,real,VIDI VIDI VIDI ĐAVLIJA JE,happiness,happiness,5.50308625,6.541677685,train,cres_v2.1/audio_files_16000/470.wav,happiness
550,858,f,adult,284,acted,UDH IDH UDH MAMA LAŽEŠ ME UDH,sadness,sadness,2.329457879,7.070058109,train,cres_v2.1/audio_files_16000/858.wav,sadness
551,831,m,adult,277,acted,JA SAM MALO PRIJE UŠAO UU BIOGRAFIJU JEDNOG VELIKANA,happiness,anger,3.242721888,8.182075556,train,cres_v2.1/audio_files_16000/831.wav,anger
552,340,f,adult,94,real,JA BIH REKLA BEZ OBZIRA NA EMANCIPACIJU KOJA JE ŽENAMA DONELA JA KAŽEM POD NAVODNICIMA OVAJ RAVNOPRAVNOST SAMOPOUZDANJE ß SAMOSVJESNOST ß NEKAKO SE ß OPASNO PRIBLIŽILA TOJ GRANICI IZMEĐU MUŠKARCA I ŽENE,neutral,neutral,5.404306857,4.177074203,train,cres_v2.1/audio_files_16000/340.wav,neutral
553,813,m,adult,271,acted,EUSTAHIJE DER GLEDAJTE GA GOSPODO GOSPODO POGLEDAJTE GA INTELEKTUALAC DER ŠVEJK ŠPEKULIRA NA VAGI DER VOJNI ZABUŠANT VOJNI ŠPEKULANT MILOGLEDI POGLEDAJTE GA POGLEDAJTE GA MOLIM VAS HIHI,happiness,anger,5.497214368,8.006560216,train,cres_v2.1/audio_files_16000/813.wav,anger
554,268,f,adult,60,acted,TA DOSTA NE LJUTI ME,anger,anger,2.536288939,7.958721578,train,cres_v2.1/audio_files_16000/268.wav,anger
555,43,m,adult,20,real,KAJ SE VAS DVOJICA SMIJETE JEBEM VAM MATER NARKOMANSKU E PA TREBA TU JEDNOM RIJEŠIT STVARI VIŠE DA POKAŽEMO OVOJ BAGRI ČETNIČKOJ DA SU MI SE POPELI NA VRH KURCA A ,anger,anger,2.699832742,7.986460897,train,cres_v2.1/audio_files_16000/43.wav,anger
556,1123,m,adult,325,real,VEOMA JE BITNO KAKO TAJ MED IZ KOŠNICE IZVADITI KAKO GA PONUDITI,neutral,neutral,5.764199465,3.27049689,train,cres_v2.1/audio_files_16000/1123.wav,neutral
557,406,f,adult,125,acted,O LJEPOTICE NAŠA IDE KAKO SMO ,happiness,happiness,7.887981598,5.466627997,train,cres_v2.1/audio_files_16000/406.wav,happiness
558,173,f,adult,38,real,POGLEDAJ SVOJE PONAŠANJE A MENI GOVORIŠ DA SAM BALAVA,anger,anger,3.123736044,7.010726305,train,cres_v2.1/audio_files_16000/173.wav,anger
559,184,f,adult,42,acted,ŠTA SI JE TAJ MALI UMISLIO DA MOŽE SMRC SVAKU ŽENSKU KOJU VIDI PIPAT,anger,anger,3.400958172,7.175137123,train,cres_v2.1/audio_files_16000/184.wav,anger
560,404,m,adult,124,acted,PEPO RINGLO PA NISMO SE DUGO VIDLI,happiness,happiness,7.573895493,6.41709353,train,cres_v2.1/audio_files_16000/404.wav,happiness
561,1046,m,adult,302,real,A JA SAM SAD VOZIO BRZO ZBOG NEKOG RAZLOGA KOJI JE MOJ RAZLOG,neutral,neutral,5.150661982,4.663543671,train,cres_v2.1/audio_files_16000/1046.wav,neutral
562,703,f,adult,218,real,SIGURNO NIKAD NEĆE BITI SVJETSKI POZNATE KAO ČEHOVLJEVE TRI SESTRE,neutral,neutral,5.407548474,3.737889127,train,cres_v2.1/audio_files_16000/703.wav,neutral
563,403,m,adult,124,acted,A ZNAŠ TI KAK JE FINO ŠEVIT ŽENSKU HIHI KAJ MIRIŠI PO TOPLIM PICEKIMA HIHI,happiness,happiness,8.215874492,5.978771584,train,cres_v2.1/audio_files_16000/403.wav,happiness
564,366,m,adult,108,acted,VEČERAS ĆE BIT LUDILO KAD POČNU ROKETE KONFETE BALUNI RAZUMIŠ LI ME TO JE LUDILO,happiness,happiness,6.998075231,6.083633617,train,cres_v2.1/audio_files_16000/366.wav,happiness
565,1023,f,adult,294,acted,MISLITE DA SU SVI ZNALI,fear,fear,4.436301891,4.550228048,train,cres_v2.1/audio_files_16000/1023.wav,fear
566,1049,f,adult,303,real,ŠTO SE TIČE KOZMETIČKIH TRETMANA NE JER JA IMAM U SPLITUTAJ DUĆAN S KOZMETIKOM I KOZMETIČKI SALON,neutral,neutral,6.166855092,3.490819565,train,cres_v2.1/audio_files_16000/1049.wav,neutral
567,226,f,adult,54,real,ON TI JE NAPRAVIO MJERU,anger,anger,3.551038258,7.941000793,train,cres_v2.1/audio_files_16000/226.wav,anger
568,1064,f,adult,306,acted,SINOĆ SE JAKOV KASNO VRATIO,neutral,anger,3.757089125,4.626551846,train,cres_v2.1/audio_files_16000/1064.wav,anger
569,539,f,adult,171,acted,I ZATO SE DJECO BOJIM DA SE NEGDJE BLIZU KRIJE,fear,fear,3.424259756,6.238864511,train,cres_v2.1/audio_files_16000/539.wav,fear
570,658,f,adult,199,real,STVARNO MI JE DOSTA,sadness,sadness,2.156583204,7.369718114,train,cres_v2.1/audio_files_16000/658.wav,sadness
571,24,m,adult,16,acted,PUN MI JE KURAC OVIH SELJAČKIH SRANJA,anger,anger,2.634192,7.704521519,train,cres_v2.1/audio_files_16000/24.wav,anger
572,351,f,adult,97,acted,ZAŠTO NEBI TAKVE OLOVKE BILE KOJE BI SE SAME ŠILJILE KOJE BI SAME RISALE KOJE BI SAME ZADAĆE PISALE,neutral,happiness,7.809364758,6.050922484,train,cres_v2.1/audio_files_16000/351.wav,happiness
573,628,f,adult,190,acted,E NEĆE ONI S OVIM ŠTO IZNOSU RUŠIT MOJU HRVACKU,sadness,sadness,2.100759539,7.393684732,train,cres_v2.1/audio_files_16000/628.wav,sadness
574,140,m,adult,31,acted,KOGA JEBE,anger,anger,2.847062929,7.930361656,train,cres_v2.1/audio_files_16000/140.wav,anger
575,801,m,adult,266,acted,REZA AJDE TONKA DER AJDE MLADOŽENJE ČEKAJU,happiness,happiness,6.334452078,8.015266297,train,cres_v2.1/audio_files_16000/801.wav,happiness
576,1125,m,adult,325,real,NJU NAPADAJU RAZNE DRUGE ŠTETOČINE,neutral,neutral,5.28364047,3.879327534,train,cres_v2.1/audio_files_16000/1125.wav,neutral
577,1029,m,adult,296,real,U OVU SEZONU SMO NAŽALOST UŠLI SA ß JEDNOMMM OPERACIJOM,sadness,sadness,3.558357396,4.425168418,train,cres_v2.1/audio_files_16000/1029.wav,sadness
578,254,f,adult,60,acted,POPE KUKAVICO OOOOO,anger,anger,2.541314558,8.10944555,train,cres_v2.1/audio_files_16000/254.wav,anger
579,731,f,adult,237,acted,ŠTO JE TO,fear,fear,4.297354076,5.189808638,train,cres_v2.1/audio_files_16000/731.wav,fear
580,20,m,adult,12,acted,MA IVEK KAJ JE TEBI KOLKO SAM TI PUTA REKAO DA NE UPADAŠ DOK DELAM,anger,anger,3.101046827,6.971939463,train,cres_v2.1/audio_files_16000/20.wav,anger
581,1089,m,adult,312,real,UZ EGIPAT PRVA POVIJESNA CIVILIZACIJA BIO JE STARI SUMER KOJI SE NALAZI NA DIJELU DANAŠNJEG IRAKA,neutral,neutral,6.359874231,4.044002867,train,cres_v2.1/audio_files_16000/1089.wav,neutral
582,842,m,adult,282,acted,HM JAH UDH TKO BI IH SHVATIO,happiness,happiness,4.875633205,6.013459416,train,cres_v2.1/audio_files_16000/842.wav,happiness
583,849,m,adult,284,acted,ON UOPĆE VOLI NJEMAČKU MUZIKU HOHO,happiness,happiness,6.640202212,5.504962731,train,cres_v2.1/audio_files_16000/849.wav,happiness
584,83,m,adult,26,real,IMENOVA GA DESET PUTA,anger,anger,3.527842169,7.608895271,train,cres_v2.1/audio_files_16000/83.wav,anger
585,677,m,adult,207,real,FIZIČKIH OZDRAVLJENJA IMA JAKO PUNO,neutral,neutral,5.577503962,3.126522433,train,cres_v2.1/audio_files_16000/677.wav,neutral
586,373,m,adult,113,acted,KAJ CC PA DOLAZI KRPA I EKIPA ONA PA S NJIMA IDEM NE NAŠ KAJ E BILO BU JEBENO MAJKE MI ONO NAŠ KAJ KRPA JE TAK NABRIJAN,happiness,happiness,7.381177318,7.205531458,train,cres_v2.1/audio_files_16000/373.wav,happiness
587,540,f,adult,171,acted,KOZLIĆI MOJI MILI ZAŠTO STE ME OSTAVILI ŠTO LI SE JE DOGODILO DOK ME OVDE NIJE BILO UDH DA VAS NIJE JAO JAO VUK OPAKI PROGUTAO,fear,sadness,1.820710751,7.27897079,train,cres_v2.1/audio_files_16000/540.wav,sadness
588,712,f,adult,223,acted,PRID TVOJOM SU KUĆOM PROPITKUJU SE JEL IMAŠ PUŠKU,fear,fear,2.573616015,6.840443722,train,cres_v2.1/audio_files_16000/712.wav,fear
589,1103,m,adult,320,acted,DOBRO PRETPOSTAVLJAŠ,neutral,neutral,5.489541021,5.247320976,train,cres_v2.1/audio_files_16000/1103.wav,neutral
590,96,m,adult,27,real,PA ČEKAJ PA MOGU LI ZAVRŠIT,anger,anger,4.087310585,7.415717221,train,cres_v2.1/audio_files_16000/96.wav,anger
591,1144,f,adult,342,acted,MA NE ZNAM,fear,fear,3.88103242,5.022725592,train,cres_v2.1/audio_files_16000/1144.wav,fear
592,572,m,adult,176,acted,ŠTA TI SE JAKO LJUTIŠ NA MENE HA,sadness,sadness,4.226767833,4.114063298,train,cres_v2.1/audio_files_16000/572.wav,sadness
593,222,f,adult,53,real,JA TVOJU ŠALU NA TO KAD JE BILO ŠTA SPOMENEM TI ODMA TI JE U GLAVI,anger,anger,3.409927963,7.640919764,train,cres_v2.1/audio_files_16000/222.wav,anger
594,1031,f,adult,297,real,NISAM MISLILA NISAM SE MOGLA OPUSTIT BILO MI JE LLLAKŠE DA MISLIM,neutral,neutral,5.455650341,3.952507747,train,cres_v2.1/audio_files_16000/1031.wav,neutral
595,192,f,adult,46,acted,JA TE NEĆU MASIRAT,anger,anger,2.921608426,5.708443584,train,cres_v2.1/audio_files_16000/192.wav,anger
596,990,m,adult,231,acted,ŠTA SE OVO DEŠAVA ß IDH UDH IDH UDH ŠTA JE S BRANKOM MAJKU MU JEBEM,fear,fear,2.725436619,7.381273373,train,cres_v2.1/audio_files_16000/990.wav,fear
597,509,m,adult,152,acted,PRIČEKAJTE ME VANKA SAD ĆU JA RAZVALIT LOKOT,fear,anger,2.005577032,8.635547708,train,cres_v2.1/audio_files_16000/509.wav,anger
598,549,f,child,172,acted,ALI IPAK MENE JE STRAH,fear,fear,3.054504203,5.739621608,train,cres_v2.1/audio_files_16000/549.wav,fear
599,665,f,adult,202,acted,JOŠ NE MOGU K SEBI DOĆI,sadness,sadness,2.218315218,7.298158677,train,cres_v2.1/audio_files_16000/665.wav,sadness
600,872,m,adult,291,acted,MRĐITEEE DA TI JE PFFFFF HAHA HAHA HAHA HAHA HIHI HIHI UDH HE HE HE,happiness,happiness,4.96892564,7.81024816,train,cres_v2.1/audio_files_16000/872.wav,happiness
601,531,f,adult,167,real,ČIM ĆEMO IDH,fear,fear,3.008762913,7.924841561,train,cres_v2.1/audio_files_16000/531.wav,fear
602,181,f,adult,41,acted,GUBITE SE U PIČKU MATERINU NAJEBAT ĆETE OBA DVIJE KURVETINE,anger,anger,1.484246374,8.475693227,train,cres_v2.1/audio_files_16000/181.wav,anger
603,928,m,adult,308,acted,A KOGA VIDIM BIT ĆE DA JOŠ SANJAM ZASTAJK DER EVO MENE EVO MOGA NOŽA,happiness,happiness,7.416621875,8.153867874,train,cres_v2.1/audio_files_16000/928.wav,happiness
604,850,m,adult,284,acted,NEĆE HEHE HEHE NE ŽDERITE SE ZBOG TOGA,happiness,happiness,6.65493021,6.557643146,train,cres_v2.1/audio_files_16000/850.wav,happiness
605,336,f,adult,92,real,ODBROJAVAMO POSLJEDNJE SATE DVIJETISUČE I DESETE GODINE ,neutral,neutral,5.803434604,5.437516992,train,cres_v2.1/audio_files_16000/336.wav,neutral
606,147,m,adult,31,acted,MA ŠTA MOJE ŠTA SEREŠ TI GLE SLUŠAJ BURAZ ß NE IDE TO VIŠE TAKO DAJ SLIKE DAJ KURTONE,anger,anger,3.179768957,6.10343307,train,cres_v2.1/audio_files_16000/147.wav,anger
607,215,f,adult,50,real,MOLIM,anger,anger,1.813548727,8.913545599,train,cres_v2.1/audio_files_16000/215.wav,anger
608,1043,f,adult,301,real,PREDSJEDNIK STJEPAN MESIĆ ZAPOČET ĆE DVODNEVNE KONZULTACIJE SA STRANKAMA O SASTAVLJANJU NOVE VLADE,neutral,neutral,5.799854426,4.154078445,train,cres_v2.1/audio_files_16000/1043.wav,neutral
609,262,f,adult,60,acted,NE ZANIMAM ME NIŠTA ONO ĐUBRE ME VARA SA TKO ZNA S KIM A JA PO CIJELE DANE RINTAM I BACIT ĆU SE,anger,anger,1.288265801,8.743402682,train,cres_v2.1/audio_files_16000/262.wav,anger
610,1090,m,adult,312,real,A TE SU SE KNJIGE UGLAVNOM BAVILE OSTAVŠTINOM SUMERSKE CIVILIZACIJE,neutral,neutral,5.465719999,3.584500991,train,cres_v2.1/audio_files_16000/1090.wav,neutral
611,805,m,adult,267,acted,UDH STARI IDH ME SKORO UBIO KNJIGA JE BILA SKROZ NOVA,happiness,happiness,6.698488936,4.837285191,train,cres_v2.1/audio_files_16000/805.wav,happiness
612,271,f,adult,60,acted,NEK GORI SVE,anger,anger,2.422774468,8.18823814,train,cres_v2.1/audio_files_16000/271.wav,anger
613,584,m,adult,183,real,ŠTO IDH SADA KUDA KAKO NA KOJI NAČIN DOKLE,sadness,sadness,3.130656767,5.485016033,train,cres_v2.1/audio_files_16000/584.wav,sadness
614,167,f,adult,37,real,ČINJENICA JE DA SAM SE JA ZAKAČILA VEČERAS SAMO S TEBON A TI SI SE S TRI OSOBE USPIA POKAČIT,anger,anger,3.245666928,7.9016222,train,cres_v2.1/audio_files_16000/167.wav,anger
615,145,m,adult,31,acted,PIČKA TI MATERINA,anger,anger,1.715788363,8.505307067,train,cres_v2.1/audio_files_16000/145.wav,anger
616,742,m,adult,243,acted,DI DA SE VRATIMO JESI TI NORMALNA JA SE TAMO NE VRAĆAM ŠTA TI JE,fear,anger,2.850313074,7.158249382,train,cres_v2.1/audio_files_16000/742.wav,anger
617,224,f,adult,53,real,NISAN REKLA NEĆEŠ IH KIKI NEGO SAM REKLA MOŽDA NEBI TRIBALO BILO BI PREVIŠE TEKUĆINE NA LIP NAČIN A TI UDH DOBRO TTTEBI TTTI NE DOZVOLJAVAŠ DA TI NIKAD NNNIKO NIŠTA NE SUGERIRA U VEZI,anger,anger,3.187553313,7.413900757,train,cres_v2.1/audio_files_16000/224.wav,anger
618,61,m,adult,21,real,PA NE TREBA MI TOLKA MAST,anger,anger,4.768494617,5.251894699,train,cres_v2.1/audio_files_16000/61.wav,anger
619,971,f,adult,285,acted,ZAR NIKO VIŠE NEMA POŠTOVANJA PREMA MAJKAMA KOJE DEVET PAKLENIH MJESECI TRPE,sadness,anger,2.582264527,6.914062691,train,cres_v2.1/audio_files_16000/971.wav,anger
620,1145,f,adult,343,acted,STRAH ME,fear,fear,2.961769714,5.934990254,train,cres_v2.1/audio_files_16000/1145.wav,fear
621,53,m,adult,21,real,JA JU GLEDAM BRATE MILI,anger,anger,4.159650678,7.153210015,train,cres_v2.1/audio_files_16000/53.wav,anger
622,36,m,adult,19,acted,ŠTA JE MARINKO DOŠA SI U MOJU KONOBU DRŽAT SVOJE PARTIJSKE GOVORE JE LI,anger,anger,2.904894039,7.220406735,train,cres_v2.1/audio_files_16000/36.wav,anger
623,1086,m,adult,312,real,MOREPLOVCI U ŠESNAESTOM STOLJEĆU SU IMALI NAPREDNIJE KARTE NEGO ŠTO SU ZAPRAVO MOGLI IMAT DA SU IH SAMI CRTALI,neutral,neutral,5.449930747,3.376719282,train,cres_v2.1/audio_files_16000/1086.wav,neutral
624,139,m,adult,31,acted,SRAM TE BILO VIDIO SAM TE,anger,sadness,1.819556116,8.204911353,train,cres_v2.1/audio_files_16000/139.wav,sadness
625,650,f,adult,198,real,I NEKE OSOBE VANI ISPALA DA MOŽEŠ,sadness,sadness,3.993339394,6.743578143,train,cres_v2.1/audio_files_16000/650.wav,sadness
626,607,f,adult,186,real,UDH SLATKI STE POPUT NAJSLAĐEG BOMBONA NA OVOME SVIJETU ,sadness,sadness,4.085270497,7.307155402,train,cres_v2.1/audio_files_16000/607.wav,sadness
627,105,m,adult,29,acted,JEBEN TI MATER ŠTAJE POGLEDAJ SI KAKAV SI JEBEŠ ME JA ĆU NJIH POBIT KO ZEČEVE,anger,anger,1.782126781,7.710717613,train,cres_v2.1/audio_files_16000/105.wav,anger
628,671,f,adult,204,acted,TU JA SIROTA PROVODIM DANE DALEKO OD LJUDI DALEKO OD PUTA I JEDVA ČEKAM DA NETKO DOĐE,sadness,sadness,4.664377445,4.167218256,train,cres_v2.1/audio_files_16000/671.wav,sadness
629,781,f,adult,252,acted,OOO LJEPOTICA NAŠA IDE KAKO SMO EEE TAKO I TREBA TAKO I TREBA SRCE MOJE LIJEPO,happiness,happiness,8.266461321,5.936573643,train,cres_v2.1/audio_files_16000/781.wav,happiness
630,21,m,adult,13,acted,MA KAKVE SLIKE ČOVJEČE BOŽJI NE MOGU SAZNATI NI ŠTO MI JE S,anger,anger,3.229612756,7.29146685,train,cres_v2.1/audio_files_16000/21.wav,anger
631,704,f,adult,218,real,ALI I MARIJINE TRI UNUKE I PRIJE NO ŠTO SMO IH UPOZNALI U HRVATSKOJ VEĆ SU OBIŠLE NEŠTO SVIJETA,neutral,neutral,6.801721816,3.126526705,train,cres_v2.1/audio_files_16000/704.wav,neutral
632,1076,m,adult,312,real,KNJIGE OD KOJIH SE NEKE U CJELINI ILI DJELOMIČNO BAVE UPRAVO STARIM ZDANJIMA I TEHNOLOGIJAMA,neutral,neutral,5.720911018,3.209730724,train,cres_v2.1/audio_files_16000/1076.wav,neutral
633,171,f,adult,37,real,NEEĆU JER JA NIKOME NIŠTA NISAM ODE NAPRAVILA,anger,anger,3.431993838,7.107639811,train,cres_v2.1/audio_files_16000/171.wav,anger
634,368,m,adult,110,acted,TRGOVINU ĆE PREUSMJERITI NA DUBROVNIK HEHEHEHE DUBROVČANINE,happiness,happiness,6.138129542,4.471849465,train,cres_v2.1/audio_files_16000/368.wav,happiness
635,345,f,adult,95,acted,TI ĆEŠ IVICE BRIŽNO ZATVORITI VRATA I NE OTVARAJ NIKOM,neutral,neutral,5.616285436,4.7309119,train,cres_v2.1/audio_files_16000/345.wav,neutral
